id,name,host_id,host_name,host_since,host_location,host_response_time,host_is_superhost,neighbourhood_cleansed,neighbourhood_group,latitude,longitude,room_type,accommodates,price,minimum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,reviews_per_month,host_location,availability_365
43876715,Entire Apt in Heart of Chicago,871911,Mo  &  Ganna,7/26/2011,"Chicago, IL",within an hour,t,Lake View,,41.9462,-87.65029,Entire home/apt,7,214,1,6,8/4/2020,9/19/2022,5,5,4.67,5,5,5,4.67,R20000056417,0.19,"Chicago, IL",251
7.97E+17,Walking distance to Wrigley Field - 3B hidden gem,300930607,Mne,10/8/2019,"Chicago, IL",within an hour,f,Lake View,,41.9410861,-87.6575597,Entire home/apt,7,167,2,3,1/21/2023,3/13/2023,4.33,4,4.67,5,4.33,5,4.33,R22000084299,1.55,"Chicago, IL",251
52638025,Deluxe  UK Village 2bedroom/ 2bath w/patio,173305205,Nicoll,2/14/2018,"Chicago, IL",within an hour,f,West Town,,41.89668,-87.6964,Entire home/apt,4,165,2,22,12/5/2021,11/13/2022,4.5,4.55,4.68,4.91,4.68,4.77,4.55,R19000043235,1.4,"Chicago, IL",251
52970315,"Beautiful 4 bed, 2ba home, peaceful , no chores!",279104798,Evan,7/25/2019,"Illinois, United States",within an hour,t,Washington Heights,,41.70678,-87.64955,Entire home/apt,12,135,3,38,10/31/2021,2/20/2023,4.37,4.39,4.53,4.63,4.63,3.97,4.24,R21000076007,2.26,"Illinois, United States",251
8.07E+17,Comfortable 3 bedroom apartment,409342040,Caprice,6/26/2021,"Chicago, IL",within an hour,f,Auburn Gresham,,41.74890372,-87.67014832,Entire home/apt,5,120,2,3,2/19/2023,3/12/2023,4.33,4.33,5,4.67,5,4.33,4.67,R23000096778,3,"Chicago, IL",251
26476402,A Stones Throw from U Chicago South Campus!,65247752,Luke,3/31/2016,"Chicago, IL",within an hour,t,Woodlawn,,41.78477,-87.60005,Entire home/apt,6,114,3,145,7/7/2018,3/15/2023,4.9,4.94,4.82,4.99,4.97,4.9,4.79,R19000048855,2.53,"Chicago, IL",251
53562198,"Long Stay 'The SOX' 3bd/2b,UC 2mi, Prkg,DWTN 20min",53362437,Cynthia,1/4/2016,"Los Angeles, CA",within an hour,t,Woodlawn,,41.77484,-87.60021,Entire home/apt,3,111,32,29,12/13/2021,1/27/2023,4.69,4.69,4.69,4.72,4.97,4.45,4.69,2822515,1.88,"Los Angeles, CA",251
15758556,Min 2 mon stay RiverNorth 1BR 1parking in-unit W/D,24286663,Gennie,11/29/2014,"Kalamazoo, MI",N/A,t,Near North Side,,41.89559,-87.62578,Entire home/apt,2,100,60,18,4/15/2017,10/15/2022,4.72,4.72,4.72,4.94,5,5,4.67,City registration pending,0.25,"Kalamazoo, MI",251
4150121,Stunning Chicago Loft Near Wrigley Field,2441500,Lisa,5/22/2012,"Honolulu, HI",within an hour,f,Lake View,,41.94987,-87.64611,Entire home/apt,2,100,1,438,10/19/2014,3/12/2023,4.72,4.84,4.68,4.85,4.8,4.91,4.7,R20000058250,4.27,"Honolulu, HI",251
5.80E+17,The Roscoe Village Guest Suite 2,9959757,Jedidiah,11/12/2013,"Chicago, IL",within an hour,t,North Center,,41.94189,-87.67952,Entire home/apt,6,91,32,3,5/11/2022,10/31/2022,5,5,5,5,5,5,5,,0.29,"Chicago, IL",251
7919400,Cozy Bedroom in Wrigleyville (Entire Apt),871911,Mo  &  Ganna,7/26/2011,"Chicago, IL",within an hour,t,Lake View,,41.94662,-87.65188,Entire home/apt,5,90,1,156,5/29/2016,1/15/2023,4.71,4.81,4.77,4.92,4.95,4.97,4.7,R22000092432,1.88,"Chicago, IL",251
53049333,Cozy Chicago Condo by Wrigley Field,256022647,Cali,4/15/2019,Unknown,within an hour,f,Lake View,,41.94679,-87.64505,Private room,2,60,32,2,1/14/2023,3/10/2023,5,5,5,5,5,4.5,5,,0.92,,251
45267938,Welcome Home,365764996,Zandra,9/3/2020,Unknown,a few days or more,f,Lower West Side,,41.85021,-87.67831,Private room,1,38,32,41,10/31/2020,10/22/2022,4.83,4.8,4.83,4.85,4.88,4.68,4.73,R21000073252,1.41,,251
52350546,Cosy room near medical district w/ private balcony,173042271,Joelle,2/12/2018,"New York, NY",within a few hours,f,East Garfield Park,,41.87125,-87.69773,Private room,1,37,7,10,2/1/2022,1/1/2023,4.5,4.7,4.9,4.6,5,3.8,4.9,R21000071652,0.73,"New York, NY",251
6.99E+17,F. Mansion Shared Coed Room top bunk,163484540,Kartel,12/20/2017,"Chicago, IL",within an hour,f,Calumet Heights,,41.73004,-87.57697,Shared room,1,20,2,3,8/28/2022,2/9/2023,3.67,3.67,3.67,4,3.67,3.33,3.67,R21000062044,0.44,"Chicago, IL",251
49227509,4 Bedroom with Pool Table steps from Wrigley,9297431,Inn At Wrigleyville,10/8/2013,"Chicago, IL",within an hour,t,Lake View,,41.94755,-87.65298,Entire home/apt,9,665,1,11,6/13/2021,3/12/2023,4.64,4.45,4.73,4.82,4.73,5,4.36,2446867,0.51,"Chicago, IL",252
38453885,"Big Wrigleyville Home, Great for Groups, No Fees !",17035591,Joshua,6/20/2014,"Chicago, IL",within an hour,t,Lake View,,41.95405,-87.66715,Entire home/apt,16,618,1,64,10/13/2019,11/6/2022,4.81,4.8,4.72,4.88,4.94,4.91,4.66,R19000045098,1.53,"Chicago, IL",252
19454398,Bridgeport Home,96350945,Patrick,9/22/2016,"Chicago, IL",within an hour,t,Bridgeport,,41.84507,-87.64503,Entire home/apt,6,205,2,79,7/2/2017,11/20/2022,4.81,4.92,4.89,4.96,4.96,4.76,4.78,R20000053689,1.14,"Chicago, IL",252
34781915,City sanctuary Dog friendly! 420 friendly!,31543811,Kim,4/19/2015,"Chicago, IL",within an hour,t,North Park,,41.98242,-87.71792,Private room,2,165,2,13,5/19/2019,5/5/2022,4.92,4.92,4.85,4.92,5,4.85,4.85,R19000041855,0.28,"Chicago, IL",252
49109406,Stylish Apartment in the heart of Bucktown,4908881,Irena & Martin,1/30/2013,"Chicago, IL",within an hour,t,Logan Square,,41.91522,-87.68453,Entire home/apt,4,161,5,11,5/29/2022,3/11/2023,4.73,4.73,4.82,5,4.91,4.82,4.64,R21000071749,1.12,"Chicago, IL",252
48381059,Modern Wrigley Oasis,169297663,William,1/22/2018,"Chicago, IL",within an hour,t,Lake View,,41.94492,-87.65675,Entire home/apt,4,124,3,110,4/5/2021,3/5/2023,4.84,4.89,4.94,4.91,4.97,4.85,4.77,R21000073039,4.62,"Chicago, IL",252
7.25E+17,Lovely 3 bedroom unit with very high ceilings.,481300835,Reginald,9/27/2022,Unknown,within an hour,f,Grand Boulevard,,41.8182,-87.61987,Entire home/apt,7,118,2,3,11/7/2022,2/18/2023,5,4.67,5,5,5,3.67,5,R22000090541,0.68,,252
1921670,The Avondale Garden Unit,9959757,Jedidiah,11/12/2013,"Chicago, IL",within an hour,t,Avondale,,41.94663,-87.70783,Entire home/apt,4,113,2,287,2/16/2015,2/25/2023,4.85,4.85,4.8,4.95,4.96,4.81,4.88,R18000036958,2.91,"Chicago, IL",252
5.82E+17,"Gold Coast Studio w/ Gym & Roof, nr Mag Mile",107434423,Blueground,12/16/2016,"New York, NY",within an hour,f,Near North Side,,41.8986235,-87.6213761,Entire home/apt,2,110,32,1,5/14/2022,5/14/2022,5,5,5,5,5,5,5,,0.1,"New York, NY",252
5.80E+17,Suite Home Studio in the heart of the Chicago Loop,396270947,Jennifer,4/9/2021,Unknown,within a few hours,f,Loop,,41.88462,-87.6298,Entire home/apt,2,102,32,2,9/10/2022,11/26/2022,5,5,5,5,5,5,4.5,,0.31,,252
23167825,Cozy Garden Apartment in Heart of Pilsen,172229895,Bel,2/7/2018,"Chicago, IL",within an hour,t,Lower West Side,,41.85713379,-87.65558348,Entire home/apt,4,101,2,257,3/16/2018,3/12/2023,4.88,4.97,4.92,4.98,4.98,4.79,4.89,R18000036971,4.21,"Chicago, IL",252
5.45E+17,Bright and Sunny 2 BR Condo - Wrigley/Lincoln Park,20042989,Josh,8/14/2014,"Houston, TX",within an hour,t,Lincoln Park,,41.9319,-87.66141,Entire home/apt,4,93,7,43,2/14/2022,3/10/2023,5,5,5,5,5,4.98,4.95,R21000075998,3.23,"Houston, TX",252
36537053,"Ultra Modern, 2800 SQ Ft, Outdoor Gazebo Sleeps 14",55879993,Vince,1/24/2016,"Fort Lauderdale, FL",within an hour,t,Portage Park,,41.94583,-87.75115,Entire home/apt,14,447,3,51,9/2/2019,3/12/2023,4.96,4.96,4.88,5,4.96,4.88,4.88,R19000044928,1.18,"Fort Lauderdale, FL",253
6.73E+17,Great 3 bedroom rental unit near Logan Square,372605794,David,10/20/2020,"Chicago, IL",within an hour,f,Avondale,,41.93702,-87.73187,Entire home/apt,6,140,2,6,9/5/2022,10/9/2022,4.83,4.83,5,5,5,4.67,4.67,R22000086914,0.92,"Chicago, IL",253
40750606,COZY NOOK in the heart of CHICAGO,316440530,Lavinia,12/11/2019,"Chicago, IL",within an hour,f,West Ridge,,41.98778,-87.69392,Entire home/apt,2,99,3,64,5/20/2020,1/7/2023,4.72,4.89,4.63,4.97,4.89,4.75,4.73,R20000052947,1.86,"Chicago, IL",253
7.81E+17,Pilsen Blue Door,485663668,Jesus,10/30/2022,Unknown,within an hour,f,Lower West Side,,41.85641768,-87.65641668,Entire home/apt,5,99,2,10,12/27/2022,3/12/2023,4.8,4.9,5,5,5,4.9,4.8,R22000091555,3.61,,253
20294580,Pilsen Apartment for 4 people,47035703,Edwin,10/20/2015,"Chicago, IL",within an hour,t,Lower West Side,,41.85527,-87.67665,Entire home/apt,4,75,32,139,10/1/2017,8/18/2022,4.85,4.87,4.85,4.94,4.94,4.78,4.83,R17000017752,2.09,"Chicago, IL",253
39550769,Luxurious Private King Room with Lake View,303686027,Viceroy,10/21/2019,"Chicago, IL",within an hour,f,Near North Side,,41.9017,-87.62987,Private room,2,355,1,28,3/8/2020,2/23/2023,4.93,5,5,5,4.96,4.96,4.71,2522874,0.76,"Chicago, IL",254
7.08E+17,Cloud9 | Near Goudy Square Park | The Henry,248760412,Cloud9,3/14/2019,Unknown,within an hour,t,Near North Side,,41.90479,-87.63015,Entire home/apt,5,334,2,4,11/6/2022,12/27/2022,4.25,3.75,5,3.75,4,5,4.25,R22000086591,0.9,,254
52417581,"Lakeview 2BR w/ Patio, W/D, nr Wrigley Field",107434423,Blueground,12/16/2016,"New York, NY",within an hour,f,Lake View,,41.94151,-87.65214,Entire home/apt,4,182,32,1,2/18/2022,2/18/2022,5,5,5,5,5,5,5,,0.08,"New York, NY",254
37198925,Monthly Stays Available - Foodie's Dream! Walk to Amazing Restaurants! Full Kitchen Plus a Balcony for Al Fresco Dining!,22580828,Derek,10/15/2014,"Chicago, IL",within an hour,f,Near West Side,,41.88764572,-87.64510345,Entire home/apt,5,163,1,52,8/11/2019,8/5/2022,4.87,4.9,4.85,4.9,5,4.92,4.81,City registration pending,1.18,"Chicago, IL",254
50730968,Charming Junior Suite w/ Rooftop View.,184285805,Brittany,4/14/2018,Unknown,N/A,f,Uptown,,41.96436,-87.6553,Entire home/apt,2,155,32,49,7/31/2021,12/17/2022,4.88,4.94,4.94,4.84,4.92,4.8,4.88,City registration pending,2.46,,254
42929197,"Entire home, top floor 2BR w/ office room & deck!",22998917,John,10/26/2014,"Chicago, IL",within an hour,t,Humboldt Park,,41.90894,-87.70856,Entire home/apt,5,149,4,54,8/10/2020,3/10/2023,4.8,4.91,4.89,4.96,4.91,4.78,4.85,R21000073365,1.7,"Chicago, IL",254
4852830,Private bedroom in Lincoln Park,597871,Matt,5/17/2011,"Chicago, IL",within a few hours,t,Lincoln Park,,41.91233,-87.65146,Private room,2,105,2,287,3/3/2015,1/1/2023,4.92,4.93,4.89,4.95,4.92,4.92,4.91,R17000015165,2.93,"Chicago, IL",254
39394237,Extended stay Vintage Condo with Open Floor Plan,14865066,William,4/28/2014,"Glen Ellyn, IL",within an hour,t,Rogers Park,,42.01416,-87.68257,Entire home/apt,5,98,32,2,2/3/2020,10/13/2022,5,5,5,5,4,5,4,City registration pending,0.05,"Glen Ellyn, IL",254
16070011,The Treehouse Apt in Logan Square,24376952,Sarah,12/1/2014,"Chicago, IL",within a few hours,t,Logan Square,,41.92197,-87.69221,Entire home/apt,2,90,5,59,12/29/2016,3/5/2023,4.71,4.88,4.68,4.85,4.58,4.97,4.8,R21000075352,0.78,"Chicago, IL",254
47537168,"McCormick221, Chinatown, SOX, GrantPark",157424458,Zen Garden,11/4/2017,"Chicago, IL",within an hour,t,Douglas,,41.83269,-87.61029,Private room,2,89,1,62,5/8/2021,3/12/2023,4.97,5,5,4.97,4.94,4.71,4.87,R20000060213,2.73,"Chicago, IL",254
26425491,Cozy 2 Bedroom Apartment Near Chinatown,129327646,Roger,5/7/2017,"Chicago, IL",within an hour,f,Bridgeport,,41.84338,-87.63914,Entire home/apt,4,81,2,259,7/17/2018,3/15/2023,4.54,4.68,4.68,4.92,4.86,4.75,4.63,R21000075820,4.55,"Chicago, IL",254
8.35E+17,Lovely stay in Avondale!,502770604,Carol,2/25/2023,"Chicago, IL",within an hour,f,Avondale,,41.93400439,-87.69590683,Entire home/apt,4,67,2,1,3/15/2023,3/15/2023,2,2,2,3,4,5,2,R23000098220,1,"Chicago, IL",254
29662221,Cozy Bedroom  near Medical District FB1,18714715,Aiste,7/23/2014,"Chicago, IL",within a few hours,t,Near West Side,,41.88016,-87.68636,Private room,2,55,32,17,12/31/2018,1/22/2023,5,4.94,4.94,5,4.94,4.65,4.88,R17000014214,0.33,"Chicago, IL",254
25186495,B3 - Chicago Next to Downtown - Room,109075524,Alejandra,12/30/2016,United States,within an hour,f,Near West Side,,41.87772,-87.67912,Private room,4,40,2,200,6/1/2018,3/17/2023,4.71,4.75,4.78,4.82,4.88,4.62,4.74,R19000042282,3.42,United States,254
39551134,Luxurious Private King Room with Lake View,303686027,Viceroy,10/21/2019,"Chicago, IL",within an hour,f,Near North Side,,41.90345,-87.62958,Private room,2,375,1,2,3/18/2022,3/1/2023,3,3,3,3,3,3,3,2522874,0.16,"Chicago, IL",255
41620772,Level ◆ Two Bedroom Jr Deluxe + Balcony | Old Town,188365982,Level,5/7/2018,"Chicago, IL",within an hour,t,Near North Side,,41.90323,-87.63487,Entire home/apt,6,289,2,8,1/26/2020,10/3/2021,4.5,4.38,5,4.5,4.38,5,4.38,2690124,0.21,"Chicago, IL",255
6.26E+17,Sunny 3BR/2BA apt in great location + free parking,41379137,Matt,8/13/2015,"Chicago, IL",within an hour,t,Logan Square,,41.93316,-87.68431,Entire home/apt,6,183,1,11,8/8/2022,3/13/2023,4.82,4.82,4.91,4.91,4.64,4.73,4.73,R22000086596,1.47,"Chicago, IL",255
6.87E+17,Family Fun Haven: Luxurious Retreat for all Ages,465580895,Fortitude Rentals,6/22/2022,"Chicago, IL",within an hour,t,West Town,,41.90721,-87.69453,Entire home/apt,8,175,1,32,8/14/2022,3/18/2023,4.88,4.97,4.91,4.91,5,4.72,4.88,R22000086325,4.4,"Chicago, IL",255
31211340,Lincoln Park (Old Town) Guest House+ Parking Prmts,88052222,Adrian & Veronica,8/4/2016,"Naples, FL",within an hour,t,Lincoln Park,,41.91415,-87.63639,Entire home/apt,1,169,32,7,8/10/2019,8/12/2022,4.86,4.86,4.71,5,5,5,4.71,,0.16,"Naples, FL",255
39903183,"A Stylish, sundrenched Chicago Ravenswood Flat",1099109,Jason,9/1/2011,"Chicago, IL",within an hour,t,Lake View,,41.95563,-87.67005,Entire home/apt,6,168,2,170,12/1/2019,3/16/2023,4.99,5,4.96,5,5,4.96,4.97,2647000,4.23,"Chicago, IL",255
7.28E+17,Andersonville 2 bed with modern kitchen + bath,217689,Michael,8/30/2010,"Chicago, IL",within an hour,t,Edgewater,,41.97862,-87.6663,Entire home/apt,4,142,2,15,10/18/2022,3/15/2023,5,5,5,5,5,5,4.93,R22000085898,2.94,"Chicago, IL",255
7.77E+17,Cozy Haven,490654589,Karen,12/7/2022,Unknown,within an hour,f,Calumet Heights,,41.7347469,-87.58471646,Entire home/apt,3,141,2,1,2/26/2023,2/26/2023,5,5,5,5,5,5,5,R23000095604,1,,255
50644291,Medical District Gem.,382098370,Ivy,12/29/2020,"Chicago, IL",within an hour,t,Near West Side,,41.86731,-87.68622,Entire home/apt,2,95,32,8,8/28/2021,2/6/2023,4.88,4.63,4.63,4.75,4.63,3.88,4.25,,0.42,"Chicago, IL",255
36109646,Work Or Vacation Place Close To O'Hare/Rosemont,253144613,David,4/3/2019,"Northbrook, IL",within an hour,f,Norwood Park,,41.97392,-87.80602,Entire home/apt,3,57,2,234,7/1/2019,3/13/2023,4.69,4.83,4.74,4.85,4.92,4.71,4.72,,5.17,"Northbrook, IL",255
51205312,Private Basement Studio,348944587,Kerilyn,6/6/2020,"Chicago, IL",within an hour,t,Logan Square,,41.92891,-87.70107,Entire home/apt,2,48,32,36,7/26/2021,4/3/2022,5,4.97,5,4.97,4.97,4.97,4.97,R20000060227,1.79,"Chicago, IL",255
7.92E+17,W/ Queen size bed New Furnishings Free Laundry,436959191,Yan Na,12/21/2021,Unknown,within an hour,f,Armour Square,,41.848167,-87.63446976,Private room,2,46,1,10,2/4/2023,3/12/2023,4.6,4.6,4.4,4.2,4.7,4.5,4.7,R22000094473,6.82,,255
24908843,Full size bed in private monster theme room,63669566,Joshua,3/19/2016,"Chicago, IL",within an hour,t,Logan Square,,41.92295,-87.69962,Private room,2,45,2,118,11/20/2018,3/12/2023,4.98,5,4.97,4.99,4.98,4.98,4.98,R18000026080,2.24,"Chicago, IL",255
25233798,B4 - Chicago Next to Downtown - Private Room,109075524,Alejandra,12/30/2016,United States,within an hour,f,Near West Side,,41.87632,-87.68113,Private room,4,42,2,252,6/7/2018,11/12/2022,4.51,4.63,4.75,4.75,4.75,4.44,4.55,R19000042282,4.33,United States,255
7.07E+17,Cloud9 | Near Theater District | The Jersey Boys,248760412,Cloud9,3/14/2019,Unknown,within an hour,t,Loop,,41.8818,-87.63097,Entire home/apt,5,323,2,4,12/1/2022,2/26/2023,5,5,5,4.5,5,4.75,4.5,R22000085444,1.1,,256
36870884,"Beautiful Luxury Loft in Fulton Market, Sleeps 12 | Featured In Architectural Digest",126179580,Staywell,4/16/2017,"Chicago, IL",within an hour,t,Near West Side,,41.88632,-87.65106,Entire home/apt,12,314,2,134,8/25/2019,3/16/2023,4.86,4.93,4.78,4.9,4.93,4.96,4.68,R21000061299,3.09,"Chicago, IL",256
34788331,Cozy Quiet Flat in Edgewater Glen,6136260,Keith & Janell,4/28/2013,"Chicago, IL",within a few hours,t,Edgewater,,41.9921,-87.66001,Entire home/apt,7,279,2,61,12/12/2019,12/4/2022,4.92,4.92,4.95,5,4.95,5,4.85,R19000051612,1.53,"Chicago, IL",256
484898,Charming 1906 cottage Northside,2400107,Allison,5/17/2012,"Chicago, IL",within an hour,f,Uptown,,41.96978,-87.67389,Entire home/apt,6,230,7,17,7/18/2012,7/24/2022,4.81,5,4.81,4.93,4.87,4.93,4.87,R17000013890,0.13,"Chicago, IL",256
51211000,Kasa | Explore Millennium Park | River North,88566861,Kasa,8/7/2016,"San Francisco, CA",within an hour,f,Near North Side,,41.89638,-87.63553,Entire home/apt,3,174,2,44,9/6/2021,3/12/2023,4.93,5,4.93,4.77,4.89,4.98,4.73,2791598,2.36,"San Francisco, CA",256
45826341,Perfect Place,371036931,Roseanna,10/7/2020,"Chicago, IL",within an hour,f,Near West Side,,41.869,-87.65542,Entire home/apt,6,160,4,26,11/8/2020,12/30/2022,4.81,4.77,4.77,4.92,4.77,4.96,4.65,Registered,0.9,"Chicago, IL",256
8.35E+17,3 bed 2 bath: Heart of Avondale,48776321,James,11/11/2015,"Chicago, IL",within an hour,f,Logan Square,,41.93168275,-87.71673094,Entire home/apt,6,120,2,2,3/6/2023,3/16/2023,5,5,5,5,5,5,5,R22000094634,2,"Chicago, IL",256
32288005,2BR workfriendly guest suite+parking btwn ORD&Loop,194299805,Shaun,6/8/2018,"Chicago, IL",within an hour,t,Avondale,,41.93387,-87.7191,Entire home/apt,4,100,32,12,2/1/2020,10/15/2022,5,5,4.83,5,5,5,4.92,,0.31,"Chicago, IL",256
6.62E+17,Race Entire Unit,21891111,Ming,9/28/2014,"Chicago, IL",within an hour,f,West Town,,41.89115,-87.67348,Entire home/apt,4,100,5,5,7/12/2022,3/15/2023,4.8,5,4.2,5,5,5,4.8,R22000084635,0.6,"Chicago, IL",256
19554215,McCormick Convention - Condo Vacation Rentals,118125798,Jermaill,2/25/2017,"Chicago, IL",within a few hours,f,Grand Boulevard,,41.8172,-87.60829,Private room,2,86,1,62,7/4/2017,1/7/2023,4.87,4.9,4.74,4.94,4.98,4.77,4.87,R17000014299,0.89,"Chicago, IL",256
19124180,Great Location Studio III,14241347,Ensavi,4/13/2014,"Chicago, IL",within an hour,t,Near North Side,,41.90003,-87.63132,Entire home/apt,2,77,1,459,6/9/2017,2/27/2023,4.79,4.87,4.84,4.94,4.94,4.94,4.73,R19000045801,6.53,"Chicago, IL",256
17460467,Newly Renovated 3BR East Lakeview Coach House,118232209,Eric And Beth,2/26/2017,"Chicago, IL",within an hour,f,Lake View,,41.93636,-87.63873,Entire home/apt,12,371,2,143,3/22/2017,3/8/2023,4.86,4.92,4.79,4.95,4.92,4.96,4.73,R17000013334,1.96,"Chicago, IL",257
37658384,The Best of Lincoln Park!,40497809,Andy,8/4/2015,"Santa Monica, CA",within an hour,f,Lincoln Park,,41.92932,-87.65165,Entire home/apt,4,236,1,5,2/12/2023,3/15/2023,5,5,5,5,5,5,5,R23000096196,4.17,"Santa Monica, CA",257
7.63E+17,Modern & Stylish 3 Story Lincoln Park Apt | DePaul,445202748,Christian,2/15/2022,Unknown,within an hour,f,Lincoln Park,,41.92265,-87.65416,Entire home/apt,14,203,2,5,12/27/2022,3/12/2023,4,4,4.2,4.8,4.8,4.6,4,R22000077368,1.81,,257
7.83E+17,Designer Dreams: A Chic and Luxurious Escape,465580895,Fortitude Rentals,6/22/2022,"Chicago, IL",within an hour,t,Near West Side,,41.88335,-87.67812,Entire home/apt,8,192,1,10,12/31/2022,3/12/2023,4.8,5,5,5,5,4.6,4.8,R22000093655,3.8,"Chicago, IL",257
6.82E+17,Chicago Lakeshore Getaway/South Shore Centennial,208239526,Maureen,8/8/2018,"Chicago, IL",within an hour,f,South Shore,,41.7535492,-87.5819286,Entire home/apt,4,177,2,4,9/4/2022,2/26/2023,5,5,5,5,5,4.75,5,R22000083752,0.61,"Chicago, IL",257
18431594,The Garden on Wayne,116285731,Erin,2/13/2017,"Chicago, IL",within an hour,t,Lake View,,41.94794,-87.66246,Entire home/apt,4,124,2,195,5/7/2017,3/15/2023,4.96,4.93,4.97,4.99,5,4.98,4.9,R21000074330,2.73,"Chicago, IL",257
50391101,Wicker Park Walk Up,15725234,Josh,5/19/2014,"Chicago, IL",within an hour,f,West Town,,41.89973,-87.6785,Entire home/apt,5,105,2,11,2/20/2022,2/6/2023,4.45,4.55,4.45,4.82,4.64,5,4.55,R21000075421,0.84,"Chicago, IL",257
5.90E+17,Bridgeport Patio - Free Parking - Outdoor Dining!,26567253,Shawn,1/23/2015,"Chicago, IL",within an hour,f,Bridgeport,,41.83691,-87.6551,Entire home/apt,5,101,3,3,11/27/2022,2/28/2023,3.67,4.33,3.67,5,4,5,4,R22000092869,0.8,"Chicago, IL",257
6.58E+17,Full furnished 1B apt great for long stays,252408635,Andie,3/31/2019,"Chicago, IL",within an hour,f,Uptown,,41.95689,-87.65157,Entire home/apt,3,100,32,12,7/9/2022,12/22/2022,4.83,4.83,4.75,4.67,4.75,4.92,4.83,2845517,1.42,"Chicago, IL",257
28991510,"Renovated, peaceful 1BR with great natural light!",9094538,Nicole,9/27/2013,"Chicago, IL",within an hour,f,Edgewater,,41.98968,-87.66152,Entire home/apt,3,83,32,34,10/10/2018,1/29/2023,4.82,4.79,4.68,4.94,4.94,4.94,4.74,City Registration Pending,0.63,"Chicago, IL",257
7.89E+17,MTM Fully Furnished Rental in Old Town - 2 Beds,170785489,Dmd,1/30/2018,"Springfield, IL",within an hour,f,Near North Side,,41.91037974,-87.6324761,Entire home/apt,4,69,30,1,3/2/2023,3/2/2023,4,4,4,4,4,4,4,2862923,1,"Springfield, IL",257
26628029,E. MANSION SHARED COED ROOM (NOT PRIVATE) LOW BUNK,163484540,Kartel,12/20/2017,"Chicago, IL",within an hour,f,Calumet Heights,,41.72828,-87.57651,Shared room,1,22,2,62,7/22/2018,1/13/2023,4.85,4.85,4.73,4.94,4.87,4.73,4.89,R21000062044,1.09,"Chicago, IL",257
5.75E+17,Upscale 4-Bedroom Townhouse w/Garage - LOCATION,95946390,Jared,9/19/2016,"Chicago, IL",within an hour,t,West Town,,41.89249,-87.64975,Entire home/apt,10,478,2,48,3/13/2022,3/17/2023,4.96,4.98,4.85,5,5,4.94,4.85,R22000078101,3.87,"Chicago, IL",258
51179122,Welcome to Edgwater Chicago,295144486,Joseph,9/15/2019,"Chicago, IL",within an hour,f,Edgewater,,41.99752,-87.66834,Entire home/apt,6,250,2,11,8/14/2021,10/17/2021,4.73,4.64,4.36,4.91,5,4.91,4.91,R22000086599,0.57,"Chicago, IL",258
6.69E+17,Your Ideal Long Term-In the Heart of Lincoln Park!,444958030,Richard,2/13/2022,"Chicago, IL",within an hour,t,Lincoln Park,,41.91316,-87.64634,Entire home/apt,5,229,32,1,10/14/2022,10/14/2022,5,5,5,4,5,5,5,,0.19,"Chicago, IL",258
39341910,Dorothy's Place ll(Quick Access to Downtown),185579695,LaToya,4/21/2018,"Chicago, IL",within an hour,f,Austin,,41.87395,-87.75385,Entire home/apt,5,228,1,41,9/6/2020,10/9/2022,4.85,4.93,4.85,4.93,4.93,4.63,4.88,R20000053258,1.33,"Chicago, IL",258
22599315,Roscoe Village Inn|Walk to Chicago's Wrigley Field,49260140,Kimberly,11/17/2015,"Chicago, IL",within an hour,t,North Center,,41.9464,-87.68028,Entire home/apt,4,199,3,14,5/6/2018,9/26/2022,4.86,4.93,4.64,4.93,4.86,4.86,4.71,2209641,0.24,"Chicago, IL",258
